AL,AK,AZ,AR,CA,CO,CT,DE,DC,FL,GA,HI,ID,IL,IN,IA,KS,KY,LA,ME,MD,MA,MI,MN,MS,MO,MT,NE,NV,NH,NJ,NM,NY,NC,ND,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VT,VA,WA,WV,WI,WY,PR,VI,US
0.013647619,0,0.004339456,0.012992857,0.005312454,0.006916667,0.007033333,0.008404762,0.009219048,0.013751701,0.013830952,0,0.005097024,0.010970238,0.010680952,0.01025,0.010470238,0.01122381,0.015234921,0.006346032,0.006097436,0.008985714,0.004768571,0.006595238,0.007783333,0.005888889,0.007897143,0.011769048,0.007202381,0.009522619,0.011476191,0.006242262,0.009219048,0.006745238,0.007368027,0.007730952,0.014295238,0.011802857,0.009092064,0.007052381,0.012907143,0.007973333,0.012171429,0.012292732,0.005387302,0.007295238,0.010206667,0.006681633,0.0098,0.007575397,0.006709524,0,0,0.009025655
0.013257143,0,0.004355782,0.013294048,0.005432967,0.006846429,0.007276191,0.009066667,0.009904762,0.013953061,0.013202381,0,0.005289286,0.010761905,0.010666667,0.00967381,0.010849405,0.011280952,0.015030159,0.005949206,0.006352381,0.008609524,0.005089524,0.00645,0.008216667,0.005855556,0.007534286,0.011927381,0.007016071,0.009683333,0.012087302,0.006336905,0.009904762,0.00667619,0.007159184,0.007322222,0.014107143,0.012066667,0.009028572,0.007266667,0.012564286,0.00766,0.011997619,0.012520551,0.005692857,0.006978571,0.010598095,0.006861225,0.010140476,0.007231746,0.00654881,0,0,0.009052559
0.013552381,0,0.004372109,0.013440476,0.005357143,0.006920635,0.006971429,0.008609524,0.009295238,0.01434898,0.013444048,0,0.005592262,0.010186905,0.009971429,0.009571429,0.010622024,0.010997619,0.015431746,0.006022222,0.006614286,0.00825102,0.005068571,0.006207143,0.007821429,0.005779365,0.007187619,0.011728572,0.007364286,0.009025,0.012187302,0.00622381,0.009295238,0.006316667,0.006872109,0.007494445,0.014564286,0.011817143,0.008566667,0.007080952,0.012640476,0.00768381,0.012132143,0.012771178,0.005861111,0.006557143,0.010246667,0.006911565,0.009692857,0.007116667,0.006587698,0,0,0.008946425
0.013307143,0,0.004591837,0.013647619,0.005541392,0.007185318,0.006985714,0.008385714,0.008795238,0.014904082,0.013320238,0,0.005878571,0.010389286,0.010245238,0.009574603,0.010260119,0.01107381,0.015234921,0.00612381,0.006688278,0.008636735,0.005151429,0.006376191,0.007719048,0.006371958,0.00747619,0.011280952,0.007929762,0.009111905,0.012290476,0.006567262,0.008795238,0.006519048,0.007397279,0.008026191,0.014083333,0.01186381,0.008515873,0.00702381,0.012261905,0.008315238,0.012177381,0.012986216,0.005975397,0.006830952,0.009755238,0.007140816,0.009102381,0.007481746,0.00668373,0,0,0.009020009
0.013654762,0,0.004582313,0.013744048,0.005896337,0.007854365,0.007338095,0.008852381,0.009576191,0.01497551,0.013571429,0,0.006408333,0.01112381,0.010802381,0.010249206,0.010983333,0.011716667,0.015315873,0.006638095,0.007086447,0.009380272,0.005572381,0.006861905,0.008157143,0.006680423,0.008026667,0.012141667,0.008145833,0.0095,0.012204762,0.007041071,0.009576191,0.007019048,0.007404082,0.008661111,0.014385714,0.01236381,0.00904127,0.007214286,0.01292381,0.008604762,0.012728572,0.012910526,0.006366667,0.007590476,0.01058381,0.007670748,0.009866667,0.007919048,0.007219841,0,0,0.009472084
0.014002381,0,0.0048,0.013436905,0.005856777,0.00809246,0.0076,0.009195238,0.009942857,0.014882313,0.014007143,0,0.006658333,0.011215476,0.011116667,0.010613492,0.011063095,0.011890476,0.015415873,0.006736508,0.007281685,0.009856463,0.005566191,0.007004762,0.008454762,0.006619048,0.008255238,0.012441667,0.007820833,0.009916667,0.011926984,0.007107738,0.009942857,0.007202381,0.007676871,0.008515079,0.014538095,0.012266667,0.009393651,0.007585714,0.013254762,0.008742857,0.012670238,0.012625313,0.006392064,0.007757143,0.010955238,0.007789116,0.010221429,0.008170635,0.007678572,0,0,0.009635851
0.013766667,0,0.004853061,0.013021429,0.005815385,0.007881746,0.007466667,0.009238095,0.009952381,0.014569388,0.01427381,0,0.006532738,0.011532143,0.011235714,0.010638095,0.011020833,0.011740476,0.015307937,0.006787302,0.007442857,0.009310204,0.005408095,0.006766667,0.008419048,0.006453439,0.007916191,0.012763095,0.007694643,0.009946429,0.011933333,0.007094643,0.009952381,0.006861905,0.007655782,0.007954762,0.014128572,0.012415238,0.009184127,0.007490476,0.013595238,0.008396191,0.012394048,0.012389724,0.006439683,0.007321429,0.011038095,0.007922449,0.010266667,0.00794127,0.007555159,0,0,0.009544606
0.013223809,0,0.005018367,0.012575,0.005989011,0.007984524,0.007495238,0.009328572,0.010090476,0.014214966,0.013797619,0,0.006870833,0.010966667,0.010980952,0.010042064,0.010570833,0.011607143,0.014906349,0.00688254,0.007616117,0.009208163,0.005606667,0.006909524,0.008454762,0.006631217,0.007818095,0.012667857,0.008075,0.009838095,0.0113,0.007249405,0.010090476,0.006954762,0.00714898,0.007937302,0.013480952,0.011970476,0.009169841,0.007552381,0.013259524,0.008345714,0.012133333,0.012109524,0.006369841,0.0074,0.011097143,0.007858503,0.010392857,0.007251587,0.007665079,0,0,0.009430778
0.013094048,0,0.005038776,0.012575,0.005912821,0.008389286,0.007357143,0.008885714,0.009766667,0.014427891,0.013320238,0,0.006852381,0.010810714,0.010554762,0.010319048,0.01082381,0.011254762,0.015125397,0.006934921,0.007642491,0.009453061,0.005493333,0.006859524,0.008135714,0.006797884,0.007676191,0.012045238,0.008264881,0.009330952,0.011379365,0.007043452,0.009766667,0.006892857,0.007080272,0.008316667,0.013721429,0.011945714,0.008911111,0.007452381,0.012790476,0.008682857,0.011909524,0.011833333,0.006428572,0.007321429,0.010514286,0.007858503,0.009990476,0.007402381,0.007877381,0,0,0.009352281
0.013317857,0,0.004823129,0.013045238,0.005757143,0.008565873,0.007290476,0.008790476,0.009214286,0.014867347,0.013472619,0,0.006882738,0.011076191,0.010802381,0.010284921,0.010821429,0.011292857,0.014893651,0.007319048,0.007831136,0.009339456,0.005244286,0.007240476,0.008076191,0.006956085,0.007918095,0.012322619,0.008125595,0.009304762,0.01155873,0.006845238,0.009214286,0.007121429,0.00735102,0.008226191,0.013883333,0.012153333,0.008636508,0.007295238,0.012969048,0.008419048,0.012330952,0.011996241,0.006422222,0.007804762,0.010358095,0.007526531,0.009452381,0.007506349,0.008101587,0,0,0.009388753
0.013507143,0,0.004709524,0.013183333,0.005553846,0.008614286,0.007366667,0.008695238,0.009238095,0.015107483,0.013651191,0,0.006466667,0.010589286,0.010352381,0.010179365,0.010696429,0.01104881,0.015028572,0.007680952,0.00788718,0.009588435,0.005241429,0.0074,0.008054762,0.007498942,0.008,0.012152381,0.008300595,0.008859524,0.011587302,0.0064375,0.009238095,0.007278571,0.00722517,0.00841746,0.013959524,0.011822857,0.008730159,0.007428571,0.013064286,0.008660952,0.012230952,0.012564411,0.006140476,0.007940476,0.010160952,0.007006122,0.009359524,0.007634921,0.008306746,0,0,0.009384644
0.013439286,0,0.004743537,0.01317381,0.005581685,0.008735714,0.007490476,0.008847619,0.009352381,0.014846939,0.013616667,0,0.006651786,0.010486905,0.010138095,0.010761905,0.011699405,0.010791667,0.015031746,0.007585714,0.007591941,0.010704082,0.005330476,0.007326191,0.008211905,0.00734709,0.007905714,0.011779762,0.009038095,0.008976191,0.012301587,0.0066625,0.009352381,0.00722381,0.007608844,0.008915873,0.013928571,0.012002857,0.008712698,0.007576191,0.012790476,0.009530476,0.011938095,0.012921554,0.006188095,0.007716667,0.010035238,0.007417687,0.009326191,0.008033333,0.008326984,0,0,0.009504018
0.013760714,0,0.00480068,0.013653571,0.005817582,0.008350794,0.0076,0.009185714,0.009647619,0.014578231,0.013970238,0,0.006747619,0.011457143,0.011040476,0.011486508,0.012596429,0.01134881,0.015057143,0.0071,0.007413919,0.010730612,0.005601905,0.007111905,0.008504762,0.007062963,0.008444762,0.011878572,0.008488691,0.009804762,0.013025397,0.006916071,0.009647619,0.007126191,0.008128571,0.009102381,0.014202381,0.012869524,0.009593651,0.007561905,0.012952381,0.009433333,0.012395238,0.013178947,0.006490476,0.007676191,0.010240952,0.007643537,0.009754762,0.008538889,0.007980952,0,0,0.00974901
0.014480953,0,0.004927891,0.014295238,0.005964103,0.008550397,0.008242857,0.009885714,0.010433333,0.014710204,0.014380952,0,0.006774405,0.011716667,0.011707143,0.010771429,0.012509524,0.012316667,0.016095238,0.007266667,0.007491941,0.010097279,0.005644762,0.007502381,0.009171429,0.007103704,0.009085714,0.012475,0.008076786,0.010555952,0.013536508,0.007107143,0.010433333,0.007716667,0.008116327,0.008440476,0.015028572,0.013439048,0.010271429,0.008166667,0.013538095,0.008777143,0.013088095,0.013851128,0.006620635,0.008328571,0.011157143,0.008003401,0.010609524,0.008086508,0.007959524,0,0,0.010092046
0.014795238,0,0.004928571,0.01477381,0.006119048,0.008682937,0.00822381,0.010009524,0.010728572,0.01512449,0.014759524,0,0.006893452,0.011666667,0.011514286,0.010537302,0.012389881,0.012685714,0.016206349,0.007512699,0.007746887,0.009472789,0.005776191,0.007628572,0.009161905,0.00797037,0.008807619,0.013528572,0.008183333,0.010590476,0.014093651,0.007252381,0.010728572,0.007754762,0.007735374,0.008570635,0.015314286,0.013571429,0.010114286,0.008252381,0.014328571,0.008518095,0.013677381,0.014391479,0.006548413,0.008366667,0.011998095,0.00790068,0.011254762,0.007796032,0.007608333,0,0,0.010248874
0.014903572,0,0.004797279,0.015007143,0.006189011,0.009107143,0.008109524,0.0102,0.011138095,0.015488435,0.015053572,0,0.007023214,0.01167381,0.011478571,0.010581746,0.012266071,0.012729762,0.01635873,0.007273016,0.007897436,0.009446259,0.00587381,0.007354762,0.009283333,0.007768254,0.008730476,0.013984524,0.007966667,0.010611905,0.013928571,0.007275,0.011138095,0.007469048,0.007742177,0.008339683,0.015690476,0.013465714,0.010285714,0.008042857,0.014735714,0.008405714,0.01392381,0.014572431,0.006270635,0.00802381,0.01232381,0.007740816,0.011516667,0.007909524,0.008046429,0,0,0.010309037
0.015360714,0,0.004972109,0.01517381,0.006258974,0.008776191,0.008138095,0.0099,0.010671429,0.015705442,0.015442857,0,0.007025595,0.011833333,0.011676191,0.010888889,0.012154762,0.012885714,0.016590476,0.007331746,0.007910989,0.010007483,0.005755714,0.007380952,0.009111905,0.007356085,0.008791429,0.013992857,0.008366071,0.010625,0.013769841,0.007480952,0.010671429,0.007578571,0.007871429,0.008411905,0.015954762,0.013535238,0.010231746,0.008152381,0.014869048,0.00894,0.014115476,0.014516541,0.006330159,0.0081,0.012062857,0.007803401,0.011235714,0.007830952,0.008160318,0,0,0.010361378
0.015439286,0,0.005007483,0.01505,0.006288278,0.008913095,0.008133333,0.009709524,0.010195238,0.016168027,0.015454762,0,0.006882738,0.012238095,0.012021429,0.011466667,0.011726786,0.012871429,0.016909524,0.007569841,0.008147253,0.010281633,0.005843333,0.007685714,0.009007143,0.007845503,0.008814286,0.013577381,0.009042857,0.010617857,0.013222222,0.007088691,0.010195238,0.007766667,0.008402721,0.009150794,0.016128572,0.013267619,0.009877778,0.008071429,0.014590476,0.009287619,0.013945238,0.014665915,0.006357143,0.0084,0.011705714,0.00757415,0.010830952,0.008710318,0.008375794,0,0,0.010418848
0.015489286,0,0.004846259,0.014942857,0.005896703,0.009176984,0.008228571,0.009714286,0.010142857,0.016257823,0.015466667,0,0.006745238,0.012041667,0.011976191,0.011792857,0.012539881,0.012591667,0.017068254,0.008111111,0.008090843,0.011237415,0.005651905,0.008078571,0.009035714,0.007708466,0.009108571,0.013595238,0.00953631,0.01052381,0.013663492,0.007010714,0.010142857,0.008066667,0.008510204,0.009853968,0.01612381,0.013037143,0.009884127,0.008285714,0.014571429,0.01016,0.01364881,0.014797494,0.00629127,0.008838095,0.011664762,0.00742381,0.010702381,0.008853968,0.008654365,0,0,0.010526144
0.015332143,0,0.004472789,0.015344048,0.00595348,0.008861905,0.008366667,0.009904762,0.010371429,0.016136735,0.015359524,0,0.006605357,0.012878572,0.012314286,0.012676191,0.0132375,0.012888095,0.016909524,0.00788254,0.007884249,0.011202721,0.005542857,0.007885714,0.009161905,0.007286773,0.009016191,0.01354881,0.009499405,0.010588095,0.014415873,0.00713631,0.010371429,0.007961905,0.008726531,0.010296825,0.016066667,0.014080952,0.009960318,0.008466667,0.01457619,0.010202857,0.013821429,0.014721805,0.006016667,0.008604762,0.011644762,0.00749864,0.010797619,0.009421429,0.008213095,0,0,0.010614592
0.015615476,0,0.004389116,0.015838095,0.006243224,0.009045238,0.008628571,0.010642857,0.011628571,0.016280952,0.015661905,0,0.006759524,0.013069048,0.013,0.011964286,0.01295,0.01322381,0.017003175,0.007749206,0.008279487,0.010453061,0.005752857,0.007919048,0.009830952,0.00734709,0.009825714,0.01397381,0.009058929,0.011877381,0.014276191,0.007235714,0.011628571,0.008071429,0.009176871,0.009360318,0.016447619,0.014155238,0.011315873,0.0085,0.014869048,0.009244762,0.014234524,0.014827569,0.006075397,0.008916667,0.012526667,0.00790068,0.012138095,0.009134921,0.008287302,0,0,0.010863976
0.015782143,0,0.004517687,0.015795238,0.006413919,0.009065079,0.009,0.010795238,0.011580952,0.016462585,0.015933333,0,0.006835714,0.013022619,0.012704762,0.012226191,0.013355357,0.013290476,0.017009524,0.008780952,0.008407326,0.011238776,0.00597381,0.008633333,0.010009524,0.007228042,0.009968572,0.014226191,0.009556548,0.011395238,0.014331746,0.007185714,0.011580952,0.008602381,0.0085,0.009911111,0.01637619,0.014272381,0.01108254,0.008861905,0.015114286,0.009912381,0.014272619,0.014679198,0.005996032,0.009540476,0.012541905,0.007742857,0.011909524,0.008965079,0.008451587,0,0,0.011000816
0.016053572,0,0.004772109,0.016063095,0.006521978,0.009088889,0.0089,0.010847619,0.011571429,0.016544898,0.016234524,0,0.006909524,0.013085714,0.012969048,0.011772222,0.013011905,0.013564286,0.017233333,0.008385714,0.008256777,0.010691157,0.006196191,0.008345238,0.010009524,0.007293651,0.009856191,0.014575,0.009131548,0.011661905,0.014619048,0.00738631,0.011571429,0.008419048,0.008930612,0.009526984,0.016652381,0.014542857,0.0111,0.0088,0.015352381,0.009631429,0.014679762,0.014824561,0.006257937,0.009233333,0.012759048,0.007521769,0.012014286,0.009161111,0.008324603,0,0,0.011037876
0.016710714,0,0.004645578,0.016454762,0.006504396,0.00939881,0.009152381,0.011014286,0.011547619,0.016746939,0.017009524,0,0.007020238,0.01225,0.012280953,0.010940476,0.012682738,0.013679762,0.017428572,0.008295238,0.008432234,0.010542177,0.006139048,0.008352381,0.010171429,0.007549736,0.009613333,0.015126191,0.009147024,0.010842857,0.014625397,0.007475595,0.011547619,0.008454762,0.008138095,0.008819841,0.017204762,0.014116191,0.010568254,0.0091,0.016069048,0.009465714,0.015442857,0.014964411,0.006172222,0.009157143,0.012767619,0.007582993,0.011647619,0.008089683,0.00855754,0,0,0.011013199
0.016970238,0,0.004710884,0.016116667,0.006434066,0.009217064,0.008980953,0.01072381,0.011109524,0.017063265,0.017375,0,0.00723631,0.01179881,0.011664286,0.011265079,0.013110714,0.013396429,0.017696825,0.007965079,0.008571429,0.010995238,0.005972381,0.00812381,0.009888095,0.007543386,0.009052381,0.01544881,0.009577381,0.010576191,0.014434921,0.007466667,0.011109524,0.008235714,0.007905442,0.009313492,0.017226191,0.014080952,0.010142857,0.009052381,0.016480952,0.009973333,0.015322619,0.014969674,0.00621746,0.008680952,0.012810476,0.007682993,0.011419048,0.008069841,0.008594048,0,0,0.010974972
0.0166,0,0.004735374,0.015832143,0.006306593,0.009336905,0.0089,0.010771429,0.011395238,0.017178912,0.016866667,0,0.007510714,0.012321429,0.011992857,0.011976191,0.013016072,0.012980952,0.01781746,0.007809524,0.008682051,0.011517687,0.005908571,0.008088095,0.009935714,0.007176191,0.009394286,0.015158333,0.00961131,0.010890476,0.014465079,0.007420833,0.011395238,0.008176191,0.008436735,0.01,0.017002381,0.013982857,0.010492064,0.008857143,0.01597381,0.010526667,0.014669048,0.015022055,0.006419048,0.008764286,0.012787619,0.008114286,0.011721429,0.008853175,0.008776587,0,0,0.011052402
0.016419048,0,0.004966667,0.015692857,0.006160073,0.009142064,0.009171429,0.010914286,0.011557143,0.017423129,0.016611905,0,0.007236905,0.012889286,0.012480952,0.0127,0.013421429,0.012914286,0.017874603,0.007992064,0.008615751,0.011422449,0.005698571,0.008204762,0.010140476,0.007110582,0.009769524,0.014720238,0.009809524,0.011209524,0.014374603,0.007053571,0.011557143,0.008371429,0.008992517,0.010478571,0.016971429,0.014272381,0.010957143,0.009152381,0.015578572,0.010419048,0.014260714,0.014918797,0.00617381,0.008952381,0.012644762,0.007791157,0.011885714,0.009675397,0.008844048,0,0,0.011134594
0.016159524,0,0.004722449,0.015871429,0.006012821,0.00875754,0.009285714,0.010995238,0.011628571,0.017638095,0.01634881,0,0.006632143,0.013886905,0.013411905,0.013303175,0.013455357,0.013801191,0.017596826,0.0088,0.008124908,0.011964626,0.00554,0.008797619,0.010242857,0.007586243,0.010254286,0.014689286,0.009535119,0.011716667,0.014303175,0.006864286,0.011628571,0.008835714,0.009261225,0.010486508,0.016802381,0.014945714,0.011168254,0.009257143,0.015538095,0.010972381,0.014769048,0.015246366,0.006010318,0.009726191,0.012801905,0.007643537,0.01202381,0.009864286,0.008748413,0,0,0.011299115
0.016465476,0,0.004929932,0.016059524,0.00596337,0.008896429,0.009585714,0.0114,0.012357143,0.017717007,0.016383333,0,0.006895833,0.01422381,0.013966667,0.013461111,0.013845833,0.01457381,0.017963492,0.008766667,0.008287546,0.011803401,0.005541429,0.00895,0.010628571,0.007455027,0.010522857,0.015242857,0.009460714,0.012375,0.014685714,0.006985119,0.012357143,0.009228571,0.009462585,0.010229365,0.017202381,0.015200953,0.011812699,0.009495238,0.01585,0.010539048,0.015316667,0.015413283,0.006009524,0.010059524,0.013626667,0.007727891,0.012859524,0.010059524,0.008454762,0,0,0.011557117
0.016813095,0,0.004934694,0.016505952,0.006005861,0.009333333,0.009809524,0.011752381,0.012661905,0.017514286,0.01674881,0,0.007078571,0.014075,0.013880953,0.012785714,0.014257143,0.014652381,0.018119048,0.008342857,0.008638828,0.01154966,0.00561381,0.008778572,0.010976191,0.007904233,0.011002857,0.015336905,0.010104167,0.012427381,0.015671429,0.007120833,0.012661905,0.009197619,0.009601361,0.010461905,0.017485714,0.015486667,0.012220635,0.009509524,0.015992857,0.010610476,0.015716667,0.015864411,0.00614127,0.010097619,0.013728571,0.008004762,0.012966667,0.009803175,0.008715079,0,0,0.011727822
0.016959524,0,0.005029932,0.017058334,0.006084249,0.009291667,0.009780952,0.011609524,0.012371429,0.01757415,0.017159524,0,0.007345833,0.014032143,0.01372381,0.013654762,0.014971429,0.014634524,0.01814127,0.00834127,0.008916117,0.012726531,0.005556191,0.008916667,0.010845238,0.008378836,0.010662857,0.015505953,0.010341667,0.012267857,0.016304762,0.007308929,0.012371429,0.009109524,0.009679592,0.011030159,0.017619048,0.015637143,0.01185873,0.009633333,0.016457143,0.011297143,0.015741667,0.016340852,0.006203175,0.010057143,0.013744762,0.008061905,0.012971429,0.010405556,0.008853968,0,0,0.011889176
